ID Corte,Fecha Corte,Mes,Numero Corte Mes,Comentario Corte,ID Tarea,Tarea,Etapa,Fase,Línea,Disciplina,Tipo EPC,BAC,AC,Avance Real %,Avance Planificado %,EV,PV,CPI,SPI,Forecast EAC,ETC,VAC
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Visita matriz Lampa - vista compra inversor - misita,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,FRP / Manufactura de aspas,Suministro Turbina,24000.0,24000.0,1.0,1.0,24000.0,24000.0,1.0,1.0,24000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Alimentación equipo CTE visita Serteacom,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Suministro Turbina,41560.0,41560.0,1.0,1.0,41560.0,41560.0,1.0,1.0,41560.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Reparación inversor placa de potencia,Primera etapa,"Integración eléctrica, protección e instrumentación",Eléctrico,Eléctrica / Control e Instrumentación,Ingeniería y Validación,116959.0,116959.0,1.0,1.0,116959.0,116959.0,1.0,1.0,116959.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Traslado matriz de concepción a Santiago CIMED,Primera etapa,Aspa extrusión- Fabricación y cierre técnico,Matriz 1,FRP / Manufactura de aspas,Suministro Turbina,285600.0,285600.0,1.0,1.0,285600.0,285600.0,1.0,1.0,285600.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Fabticación  Cahevta y Modificación Banco,Primera etapa,"Integración eléctrica, protección e instrumentación",Banco de prueba,Eléctrica / Control e Instrumentación,Ingeniería y Validación,464100.0,464100.0,1.0,1.0,464100.0,464100.0,1.0,1.0,464100.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Prueabas y análisis dinamico eslectrico,Primera etapa,"Integración eléctrica, protección e instrumentación",Banco de prueba,Eléctrica / Control e Instrumentación,Ingeniería y Validación,1463700.0,1463700.0,1.0,1.0,1463700.0,1463700.0,1.0,1.0,1463700.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Fabricación de banco de prueba,Primera etapa,"Integración eléctrica, protección e instrumentación",Banco de prueba,Eléctrica / Control e Instrumentación,Ingeniería y Validación,2011100.0,2011100.0,1.0,1.0,2011100.0,2011100.0,1.0,1.0,2011100.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Alimentación Jose Luis - SIN VIATICO,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Gestión de proyecto,Ingeniería documental,Integración y Comisionamiento,41560.0,41560.0,1.0,1.0,41560.0,41560.0,1.0,1.0,41560.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Estacionamiento aeropuerto,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Gestión de proyecto,Ingeniería documental,Integración y Comisionamiento,56800.0,56800.0,1.0,1.0,56800.0,56800.0,1.0,1.0,56800.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Viaticos Patagonia,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Gestión de proyecto,Ingeniería documental,Integración y Comisionamiento,150000.0,150000.0,1.0,1.0,150000.0,150000.0,1.0,1.0,150000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Hoteles Patagonia,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Gestión de proyecto,Ingeniería documental,Integración y Comisionamiento,276246.0,276246.0,1.0,1.0,276246.0,276246.0,1.0,1.0,276246.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pasajes áreos Patagonia,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Gestión de proyecto,Ingeniería documental,Integración y Comisionamiento,910732.0,910732.0,1.0,1.0,910732.0,910732.0,1.0,1.0,910732.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Construcción estación metereológica,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Estacion metereológica,Ingeniería documental,Integración y Comisionamiento,2618000.0,2618000.0,1.0,1.0,2618000.0,2618000.0,1.0,1.0,2618000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Compra de materiales y aplicación freno mécánico,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,2 Filamentos 3D a Luis Montoya,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,1 Filamento 3D a Luis Montoya,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Traslado desde la USS de todos los equipos ya testeados a CIMED,Primera etapa,"Integración eléctrica, protección e instrumentación",Banco de prueba,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Insumos para pegar elementos 3D a Francisca USS,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Compras de aislantes para reparación de inversor,Primera etapa,"Integración eléctrica, protección e instrumentación",Banco de prueba,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Palas de perfil naca 0022- L: 800mm (700mm),Primera etapa,Aspa extrusión- Fabricación y cierre técnico,Aspa 1,Aerodinámica / I+D,Suministro Turbina,14041465.0,7020733.0,0.5,0.8809999999999999,7020733.0,12367348.0,1.0,0.57,14041465.0,7020733.0,7020733.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Palas de perfil naca 0022- L: 800mm (700mm),Primera etapa,Aspa extrusión- Fabricación y cierre técnico,Aspa 2,Aerodinámica / I+D,Suministro Turbina,5000000.0,2500000.0,0.5,0.8809999999999999,2500000.0,4403867.0,1.0,0.57,5000000.0,2500000.0,2500000.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Capacidad técnica hh de capacidad en el proyecto por parte de CIMED,Primera etapa,Aspa extrusión- Fabricación y cierre técnico,Gestión de proyecto,Aerodinámica / I+D,Suministro Turbina,28560000.0,14280000.0,0.5,0.8809999999999999,14280000.0,25154887.0,1.0,0.57,28560000.0,14280000.0,14280000.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pegamento para cama de impresora,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Caliper + accesorios de freno al generador eléctrico,Primera etapa,Desarrollo tecnológico,Freno Mecánico,Eléctrica / Control e Instrumentación,Suministro Turbina,40000.0,40000.0,1.0,1.0,40000.0,40000.0,1.0,1.0,40000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Estructura de turbina 3D,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Civil / Estructural,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Factura / Calefactores Matriz - Extrusión de Palas,Primera etapa,Aspa extrusión- Fabricación y cierre técnico,Matriz 1,FRP / Manufactura de aspas,Suministro Turbina,497196.0,497196.0,1.0,1.0,497196.0,497196.0,1.0,1.0,497196.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta Dic/Enero 2025 a Ingeniero Luis Montoya,Primera etapa,Desarrollo tecnológico,Columna,Mecánica / Transmisión,Suministro Turbina,579710.0,579710.0,1.0,1.0,579710.0,579710.0,1.0,1.0,579710.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta Febrero 2025 a Ingeniero Luis Montoya,Primera etapa,Desarrollo tecnológico,Acople Viga-Columna,Mecánica / Transmisión,Suministro Turbina,584795.0,584795.0,1.0,1.0,584795.0,584795.0,1.0,1.0,584795.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,1 Filamentos 3D Victoria,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,2 Reles de 60 Amperes,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta de Marzo 2025 a Ingeniero Luis Montoya,Primera etapa,Desarrollo tecnológico,Acople Viga-Columna-Disco,Mecánica / Transmisión,Suministro Turbina,584795.0,584795.0,1.0,1.0,584795.0,584795.0,1.0,1.0,584795.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta de Marzo 2025 a Ingeniero Luis Montoya,Primera etapa,Desarrollo tecnológico,Vigas,Mecánica / Transmisión,Suministro Turbina,584795.0,584795.0,1.0,1.0,584795.0,584795.0,1.0,1.0,584795.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Adhesivo Epoxy (para piezas 3D) Victoria,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,1 Filamento 3D (Victoria),Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,3 Reles de 60 Amperes,Primera etapa,Desarrollo tecnológico,Matriceria Darrieus,FRP / Manufactura de aspas,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,5 pilas AA - Para Estación Meteorologica,Primera etapa,Desarrollo tecnológico,Instalación de piloto,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,McParking Aeropuerto M. Benitez,Primera etapa,Desarrollo tecnológico,Instalación de piloto,Aerodinámica / I+D,Obras y Montaje (BOS),15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Traslado Radiovan (Sede Patagonia a Aeropuerto / Puerto Montt),Primera etapa,Desarrollo tecnológico,Instalación de piloto,Proyecto / Operacional,Obras y Montaje (BOS),15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Router (internet) para estación Met. Puerto Montt,Primera etapa,Desarrollo tecnológico,Matriceria Darrieus,FRP / Manufactura de aspas,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pasta Térmica 5G (1 unidad),Primera etapa,Desarrollo tecnológico,Matriceria Darrieus,FRP / Manufactura de aspas,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pasta Térmica 3G (3 unidades),Primera etapa,Desarrollo tecnológico,Matriceria Darrieus,FRP / Manufactura de aspas,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,1 Filamento 3D a Victoria Vargas,Primera etapa,Desarrollo tecnológico,Maqueta Piloto,Proyecto / Operacional,Gestión PMO,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Armado de palas Savonnius,Primera etapa,Aspa Aluminio -Fabricación y cierre técnico,Aspa 1,FRP / Manufactura de aspas,Suministro Turbina,381752.0,381752.0,1.0,1.0,381752.0,381752.0,1.0,1.0,381752.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta de Abril 2025 a Ingeniero Luis Montoya,Primera etapa,Desarrollo tecnológico,Acoples,Mecánica / Transmisión,Suministro Turbina,584795.0,584795.0,1.0,1.0,584795.0,584795.0,1.0,1.0,584795.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta octubre 2025,Primera etapa,Desarrollo tecnológico,Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,230000.0,230000.0,1.0,1.0,230000.0,230000.0,1.0,1.0,230000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Boleta Nov,Primera etapa,Desarrollo tecnológico,Reparacióón inversor,Eléctrica / Control e Instrumentación,Suministro Turbina,200000.0,200000.0,1.0,1.0,200000.0,200000.0,1.0,1.0,200000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Liderazgo técnico, integración industrial, gestión ingeniería",Primera etapa,Desarrollo tecnológico,Capital Humano,Gestión de proyecto / PMO,Gestión PMO,91790800.0,91790800.0,1.0,1.0,91790800.0,91790800.0,1.0,1.0,91790800.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Gestión stakholders,Primera etapa,Desarrollo tecnológico,Capital Humano,Gestión de proyecto / PMO,Gestión PMO,39646068.0,39646068.0,1.0,1.0,39646068.0,39646068.0,1.0,1.0,39646068.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Dirección piloto, validación técnica y coordinación operacional",Primera etapa,Desarrollo tecnológico,Capital Humano,Gestión de proyecto / PMO,Gestión PMO,39646068.0,39646068.0,1.0,1.0,39646068.0,39646068.0,1.0,1.0,39646068.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Visita UFRO, retiros de equipos Temuco - Stgo",Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje IDA en camioneta a Temuco - UFRO) Almuerzo,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Peaje Araucanía IDA,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje IDA en camioneta a Temuco - UFRO) Colación,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje IDA en camioneta a Temuco - UFRO) Cafés y energéticas,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Arriendo Airbnb Temuco,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Combustible camioneta viaje Stgo - Temuco,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Peaje Araucanía VUELTA,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje VUELTA en camioneta a Temuco - UFRO) Powerade,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje VUELTA en camioneta a Temuco - UFRO) Cafés,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje VUELTA en camioneta a Temuco - UFRO) Comida y energética,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje VUELTA en camioneta a Temuco - UFRO) Cafés y energéticas,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje VUELTA en camioneta a Temuco - UFRO) Comida y aguas,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,(Viaje VUELTA en camioneta a Temuco - UFRO) Comida,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Combustible camioneta viaje Temuco - Stgo,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,15000.0,15000.0,1.0,1.0,15000.0,15000.0,1.0,1.0,15000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Factura / DGC - Pintura,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,83300.0,83300.0,1.0,1.0,83300.0,83300.0,1.0,1.0,83300.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Compra de manguera hidraulica .,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,25000.0,25000.0,1.0,1.0,25000.0,25000.0,1.0,1.0,25000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Sincronizar actuador con bomba hidraulica,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,10000.0,10000.0,1.0,1.0,10000.0,10000.0,1.0,1.0,10000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Fabricación de elementos estructurales del freno mecánico,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Civil / Estructural,Obras y Montaje (BOS),25000.0,25000.0,1.0,1.0,25000.0,25000.0,1.0,1.0,25000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Compra de filamento,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,52000.0,52000.0,1.0,1.0,52000.0,52000.0,1.0,1.0,52000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Compra de bomba hidraulica,Primera etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Mecánica / Transmisión,Suministro Turbina,250000.0,250000.0,1.0,1.0,250000.0,250000.0,1.0,1.0,250000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pasajes aéreos Temuco,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Estacion metereológica,Ingeniería documental,Integración y Comisionamiento,210000.0,210000.0,1.0,1.0,210000.0,210000.0,1.0,1.0,210000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pasajes aéreos Temuco,Primera etapa,"Comisionamiento, documentación y puesta en marcha",Estacion metereológica,Ingeniería documental,Integración y Comisionamiento,210000.0,210000.0,1.0,1.0,210000.0,210000.0,1.0,1.0,210000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Traslado generador UFRO- USS,Primera etapa,"Integración eléctrica, protección e instrumentación",Gestión de proyecto,Eléctrica / Control e Instrumentación,Ingeniería y Validación,1130500.0,1130500.0,1.0,1.0,1130500.0,1130500.0,1.0,1.0,1130500.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Pruebas en Lampa,Primera etapa,Fundación estructural y anclajes,Mecánico,Civil / Estructural,Obras y Montaje (BOS),2815260.0,2815260.0,1.0,1.0,2815260.0,2815260.0,1.0,1.0,2815260.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,A1,Pintado gelcoat,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Matriz 1,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,A2,Aplicación de fibras,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Matriz 1,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,A3,"Posicionamiento, enfibrado y soldado de estructura de acero",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Matriz 1,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,A4,Desmolde molde 1,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Matriz 1,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Matrices de perfil naca 022,Primera etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,Aerodinámica / I+D,Suministro Turbina,28041465.0,28041465.0,1.0,1.0,28041465.0,28041465.0,1.0,1.0,28041465.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Abono asociado al avance de fabricación de aspas FRP, orientado a mantener continuidad de moldeado, laminación, curado y terminaciones estructurales.",Primera etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,FRP / Manufactura de aspas,Suministro Turbina,9000000.0,9000000.0,1.0,1.0,9000000.0,9000000.0,1.0,1.0,9000000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Abono asociado al avance de fabricación de aspas FRP, orientado a mantener continuidad de moldeado, laminación, curado y terminaciones estructurales.",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,FRP / Manufactura de aspas,Suministro Turbina,4667911.0,4667911.0,1.0,1.0,4667911.0,4667911.0,1.0,1.0,4667911.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Desarrollo y fabricación de tapas de cierre para aspas FRP, asegurando compatibilidad geométrica, sellado, rigidez local y terminación aerodinámica del componente.",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,Aerodinámica / I+D,Suministro Turbina,595000.0,595000.0,1.0,1.0,595000.0,595000.0,1.0,1.0,595000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,"Abono externo del 40% para fabricación de aspa, condicionado a avance técnico, continuidad del proveedor y liberación de entregables de fabricación.005-12-2025",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,FRP / Manufactura de aspas,Suministro Turbina,11488373.0,11488373.0,1.0,0.0,11488373.0,0.0,1.0,0.0,11488373.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,<NA>,Incorporación de ingeneria + recursos de la empresa grupo EC,Primera etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,FRP / Manufactura de aspas,Suministro Turbina,37850000.0,37850000.0,1.0,1.0,37850000.0,37850000.0,1.0,1.0,37850000.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,A5,Instalacion melaminas perimetrales 50mm,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Matriz 2,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C02,2026-06-11,2026-06,2,2da Semana,A6,Preparacion de matriz,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Matriz 2,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
